id,sender_id,receiver_id,content,type,file_url,file_name,file_size,edited,reactions,created_at,read_at,reply_to_id
a8271683-f133-4592-92b4-aea45ba91f01,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,playing different role and sex,text,,,,false,,2026-04-11 20:28:12.142162+00,2026-04-11 20:28:12.399+00,
a828780b-ba3e-457e-bbfd-45e54aa2efae,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,😂,text,,,,false,,2026-04-09 21:39:20.445504+00,2026-04-09 21:39:20.91+00,
a82b2cd5-f1e1-4ece-8398-32103f8895e2,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,U there,text,,,,false,,2026-04-18 16:00:22.055227+00,2026-04-18 16:01:18.665+00,
a82c16cd-62df-498f-a122-92ebfcdbe99f,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Infront of ur home,text,,,,false,,2026-05-01 03:41:42.853618+00,2026-05-01 04:02:38.882+00,
a82cb171-b656-4a9e-bd21-ce94b478d5c8,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,now,text,,,,false,,2026-02-20 17:19:20.451089+00,2026-02-21 00:04:34.083+00,
a82f1510-b74f-4c94-af45-a2318d4e1f8f,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Eating now,text,,,,false,,2026-04-12 09:17:18.106458+00,2026-04-12 09:18:14.771+00,
a83080de-4df3-46fb-af32-3c611cd7cf22,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,u came,text,,,,false,,2026-04-14 17:04:01.966549+00,2026-04-14 17:04:02.005+00,
a83396c8-38ac-497c-bbd5-c72e2ef95fad,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,again clicked,text,,,,false,,2026-03-19 23:26:22.749973+00,2026-03-19 23:26:22.308+00,
a834af1c-b6c6-40a4-84a4-8fa0179d1fae,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"we can bring a better man for u who can take care of you ",text,,,,false,,2026-02-18 20:15:48.80767+00,2026-02-18 20:15:48.317+00,
a8352220-8736-45f6-adfe-8f27ea1c9656,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Yo,text,,,,false,,2026-04-02 11:45:15.97476+00,2026-04-02 11:45:16.323+00,
a8355b91-eccc-46dd-b00b-68e82f60f463,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Idly,text,,,,false,,2026-02-26 04:08:02.712885+00,2026-02-26 04:08:53.534+00,
a837c317-3d26-4fb6-ac40-c6bf012dde2f,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,um,text,,,,false,,2026-03-26 17:12:29.771179+00,2026-03-26 17:12:29.924+00,
a8393c66-fc65-49ba-8d60-1000415b5f3a,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,ennaku teriyaadu,text,,,,false,,2026-04-04 17:45:20.680185+00,2026-04-04 17:45:20.912+00,
a83a0b54-425d-4987-bf95-8f6a2b7e4cdf,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,i will send my brother,text,,,,false,,2026-02-16 04:25:49.521765+00,2026-02-16 05:01:46.31+00,
a83c5cf1-d473-44e4-8bee-524f195b532d,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Ani naane scolded,text,,,,false,,2026-05-05 08:16:56.797709+00,2026-05-05 08:16:56.438+00,
a83df1aa-677e-44c8-9526-24ac9faca77a,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"I hate my life re ",text,,,,false,,2026-04-12 12:27:41.847871+00,2026-04-12 12:27:43.202+00,
a83f4087-ee71-4fb8-b28b-d64ad530c706,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Y sad feeling ",text,,,,false,,2026-04-09 20:06:49.10213+00,2026-04-09 20:06:49.688+00,
a840267b-0ebd-4ff2-9bb6-75b0edf9eebe,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,eat and sleep goodnight luvuuuuuuuuuuuuuuuu,text,,,,false,,2026-02-14 16:03:33.850657+00,2026-02-14 16:03:34.181+00,
a8403267-a502-4d16-9478-c753de496106,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,of,text,,,,false,,2026-03-21 14:27:07.359182+00,2026-03-21 14:27:07.796+00,
a84245d2-1fa3-4f8b-8cfe-9dd7c68f63ab,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,__deleted__,text,,,,true,,2026-05-01 12:53:24.662347+00,2026-05-01 12:53:22.423+00,
a843576b-d66e-41c6-b119-3f35027c1070,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,😘,text,,,,false,,2026-04-24 13:45:19.802661+00,2026-04-24 13:45:21.284+00,
a8438df7-58f0-4909-91dc-04700e34995a,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Em cheyyali cheppun,text,,,,false,,2026-04-13 08:45:26.932333+00,2026-04-13 08:45:27.812+00,
a843d5be-3fa7-440d-b802-53e896f0b180,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"{""sdp"":""v=0\r\no=- 3992768529143656331 2 IN IP4 127.0.0.1\r\ns=-\r\nt=0 0\r\na=group:BUNDLE 0 1\r\na=extmap-allow-mixed\r\na=msid-semantic: WMS c0cad704-e148-43b6-904b-ef2b3b37e0ee\r\nm=audio 9 UDP/TLS/RTP/SAVPF 111 63 9 0 8 13 110 126\r\nc=IN IP4 0.0.0.0\r\na=rtcp:9 IN IP4 0.0.0.0\r\na=ice-ufrag:cxjH\r\na=ice-pwd:6Q9mEc9s1NZeG4fjrKrfC1bi\r\na=ice-options:trickle\r\na=fingerprint:sha-256 32:63:DA:3F:B5:57:51:08:FC:E6:59:23:C3:A5:DB:87:3C:1B:30:C2:10:9C:5B:C8:F9:19:EA:13:23:77:22:07\r\na=setup:actpass\r\na=mid:0\r\na=extmap:1 urn:ietf:params:rtp-hdrext:ssrc-audio-level\r\na=extmap:2 http://www.webrtc.org/experiments/rtp-hdrext/abs-send-time\r\na=extmap:3 http://www.ietf.org/id/draft-holmer-rmcat-transport-wide-cc-extensions-01\r\na=extmap:4 urn:ietf:params:rtp-hdrext:sdes:mid\r\na=sendrecv\r\na=msid:c0cad704-e148-43b6-904b-ef2b3b37e0ee e0c03af7-ab46-4a51-b451-57101d0298b8\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:111 opus/48000/2\r\na=rtcp-fb:111 transport-cc\r\na=fmtp:111 minptime=10;useinbandfec=1\r\na=rtpmap:63 red/48000/2\r\na=fmtp:63 111/111\r\na=rtpmap:9 G722/8000\r\na=rtpmap:0 PCMU/8000\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:13 CN/8000\r\na=rtpmap:110 telephone-event/48000\r\na=rtpmap:126 telephone-event/8000\r\na=ssrc:3035217217 cname:8U1DGiOd7Oa5qCiV\r\na=ssrc:3035217217 msid:c0cad704-e148-43b6-904b-ef2b3b37e0ee e0c03af7-ab46-4a51-b451-57101d0298b8\r\nm=video 9 UDP/TLS/RTP/SAVPF 96 97 39 40 98 99 103 104 119 120 109 114 115 116 45 46 123 124 125\r\nc=IN IP4 0.0.0.0\r\na=rtcp:9 IN IP4 0.0.0.0\r\na=ice-ufrag:cxjH\r\na=ice-pwd:6Q9mEc9s1NZeG4fjrKrfC1bi\r\na=ice-options:trickle\r\na=fingerprint:sha-256 32:63:DA:3F:B5:57:51:08:FC:E6:59:23:C3:A5:DB:87:3C:1B:30:C2:10:9C:5B:C8:F9:19:EA:13:23:77:22:07\r\na=setup:actpass\r\na=mid:1\r\na=extmap:14 urn:ietf:params:rtp-hdrext:toffset\r\na=extmap:2 http://www.webrtc.org/experiments/rtp-hdrext/abs-send-time\r\na=extmap:13 urn:3gpp:video-orientation\r\na=extmap:3 http://www.ietf.org/id/draft-holmer-rmcat-transport-wide-cc-extensions-01\r\na=extmap:5 http://www.webrtc.org/experiments/rtp-hdrext/playout-delay\r\na=extmap:6 http://www.webrtc.org/experiments/rtp-hdrext/video-content-type\r\na=extmap:7 http://www.webrtc.org/experiments/rtp-hdrext/video-timing\r\na=extmap:8 http://www.webrtc.org/experiments/rtp-hdrext/color-space\r\na=extmap:4 urn:ietf:params:rtp-hdrext:sdes:mid\r\na=extmap:10 urn:ietf:params:rtp-hdrext:sdes:rtp-stream-id\r\na=extmap:11 urn:ietf:params:rtp-hdrext:sdes:repaired-rtp-stream-id\r\na=sendrecv\r\na=msid:c0cad704-e148-43b6-904b-ef2b3b37e0ee d1be6959-77ec-42dc-aad1-6c7b4bf4a6db\r\na=rtcp-mux\r\na=rtcp-rsize\r\na=rtpmap:96 VP8/90000\r\na=rtcp-fb:96 goog-remb\r\na=rtcp-fb:96 transport-cc\r\na=rtcp-fb:96 ccm fir\r\na=rtcp-fb:96 nack\r\na=rtcp-fb:96 nack pli\r\na=rtpmap:97 rtx/90000\r\na=fmtp:97 apt=96\r\na=rtpmap:39 AV1/90000\r\na=rtcp-fb:39 goog-remb\r\na=rtcp-fb:39 transport-cc\r\na=rtcp-fb:39 ccm fir\r\na=rtcp-fb:39 nack\r\na=rtcp-fb:39 nack pli\r\na=fmtp:39 level-idx=5;profile=0;tier=0\r\na=rtpmap:40 rtx/90000\r\na=fmtp:40 apt=39\r\na=rtpmap:98 VP9/90000\r\na=rtcp-fb:98 goog-remb\r\na=rtcp-fb:98 transport-cc\r\na=rtcp-fb:98 ccm fir\r\na=rtcp-fb:98 nack\r\na=rtcp-fb:98 nack pli\r\na=fmtp:98 profile-id=0\r\na=rtpmap:99 rtx/90000\r\na=fmtp:99 apt=98\r\na=rtpmap:103 H264/90000\r\na=rtcp-fb:103 goog-remb\r\na=rtcp-fb:103 transport-cc\r\na=rtcp-fb:103 ccm fir\r\na=rtcp-fb:103 nack\r\na=rtcp-fb:103 nack pli\r\na=fmtp:103 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=42001f\r\na=rtpmap:104 rtx/90000\r\na=fmtp:104 apt=103\r\na=rtpmap:119 H264/90000\r\na=rtcp-fb:119 goog-remb\r\na=rtcp-fb:119 transport-cc\r\na=rtcp-fb:119 ccm fir\r\na=rtcp-fb:119 nack\r\na=rtcp-fb:119 nack pli\r\na=fmtp:119 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=42e01f\r\na=rtpmap:120 rtx/90000\r\na=fmtp:120 apt=119\r\na=rtpmap:109 H264/90000\r\na=rtcp-fb:109 goog-remb\r\na=rtcp-fb:109 transport-cc\r\na=rtcp-fb:109 ccm fir\r\na=rtcp-fb:109 nack\r\na=rtcp-fb:109 nack pli\r\na=fmtp:109 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=4d001f\r\na=rtpmap:114 rtx/90000\r\na=fmtp:114 apt=109\r\na=rtpmap:115 H264/90000\r\na=rtcp-fb:115 goog-remb\r\na=rtcp-fb:115 transport-cc\r\na=rtcp-fb:115 ccm fir\r\na=rtcp-fb:115 nack\r\na=rtcp-fb:115 nack pli\r\na=fmtp:115 level-asymmetry-allowed=1;packetization-mode=1;profile-level-id=64001f\r\na=rtpmap:116 rtx/90000\r\na=fmtp:116 apt=115\r\na=rtpmap:45 H265/90000\r\na=rtcp-fb:45 goog-remb\r\na=rtcp-fb:45 transport-cc\r\na=rtcp-fb:45 ccm fir\r\na=rtcp-fb:45 nack\r\na=rtcp-fb:45 nack pli\r\na=fmtp:45 level-id=93;profile-id=1;tier-flag=0;tx-mode=SRST\r\na=rtpmap:46 rtx/90000\r\na=fmtp:46 apt=45\r\na=rtpmap:123 red/90000\r\na=rtpmap:124 rtx/90000\r\na=fmtp:124 apt=123\r\na=rtpmap:125 ulpfec/90000\r\na=ssrc-group:FID 3882939853 1806545882\r\na=ssrc:3882939853 cname:8U1DGiOd7Oa5qCiV\r\na=ssrc:3882939853 msid:c0cad704-e148-43b6-904b-ef2b3b37e0ee d1be6959-77ec-42dc-aad1-6c7b4bf4a6db\r\na=ssrc:1806545882 cname:8U1DGiOd7Oa5qCiV\r\na=ssrc:1806545882 msid:c0cad704-e148-43b6-904b-ef2b3b37e0ee d1be6959-77ec-42dc-aad1-6c7b4bf4a6db\r\n"",""type"":""offer""}",call_offer,,,,false,,2026-02-14 20:04:18.785385+00,2026-02-14 20:06:05.205+00,
a846264a-04e6-4191-825a-6a781a249d1d,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,chudu nen pakka luv chestha,text,,,,false,,2026-05-05 13:27:44.380335+00,2026-05-05 13:27:44.072+00,
a849808f-da79-49c7-b481-ef03524d7b9c,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Heyluv ",text,,,,false,,2026-03-30 09:48:00.133023+00,2026-03-30 09:52:51.622+00,
a84a1894-7f9f-4816-9807-a6eedd5ec3df,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,umm,text,,,,false,,2026-03-28 21:56:29.282947+00,2026-03-28 21:56:32.087+00,
a84b619f-4fc7-4491-ac79-133d0735fd02,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,17 ki review undi maaku we should go to gioe all will come,text,,,,false,,2026-03-13 14:57:32.876603+00,2026-03-13 14:57:33.058+00,
a84d24e8-43eb-4876-8f60-36782e33bdd6,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,no,text,,,,false,,2026-04-23 09:00:39.507547+00,2026-04-23 09:00:39.763+00,
a84d5ff5-f3ba-47d9-9deb-46a8d6f5be9f,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"More than this I feel secure and love ",text,,,,false,,2026-04-09 16:45:05.106398+00,2026-04-09 17:18:21.236+00,
a84dffde-2af3-45a6-8ab8-635cf7262e1f,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,💋 Supriya sent you a kiss!,text,,,,false,,2026-02-15 19:01:27.768614+00,2026-02-15 19:01:30.277+00,
a850259d-b78f-4202-9bee-e39e12f420ed,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,i will now on wards try u understand,text,,,,false,,2026-03-15 12:42:54.967288+00,2026-03-15 12:42:50.431+00,
a850ab5b-58f4-432d-bed9-2ccf6a6150f3,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"arey ",text,,,,false,,2026-03-26 17:35:47.380702+00,2026-03-26 17:35:47.372+00,
a85b2851-a5cb-491f-b204-20bbe13d73af,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,https://mihtycztbooxfxliqvmi.supabase.co/storage/v1/object/public/chat-files/550e8400-e29b-41d4-a716-446655440001/1772531203248.jpg,image,https://mihtycztbooxfxliqvmi.supabase.co/storage/v1/object/public/chat-files/550e8400-e29b-41d4-a716-446655440001/1772531203248.jpg,JPEG_20260303_151636_5388781227642809157.jpg,1800201,false,,2026-03-03 09:46:46.804631+00,2026-03-03 09:56:37.556+00,
a85c4de1-1168-4cc3-aeaf-ea5303a974da,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Ended,call_end,,,,false,,2026-02-14 19:35:06.074522+00,2026-02-14 19:35:05.649+00,
a85e075d-629b-4f10-9007-2f19c7ffe98f,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,just for piece of land,text,,,,false,,2026-04-25 15:00:18.927342+00,2026-04-25 15:00:20.927+00,
a85e3365-4437-4296-a89a-fe132793e219,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,umm,text,,,,false,,2026-04-11 19:37:34.990151+00,2026-04-11 19:37:35.765+00,
a8610327-6402-43d0-802a-7ff7e27216e4,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"{""candidate"":""candidate:1576595352 1 udp 2122068735 fd01::2d50:7cc5:f514:6de8 60402 typ host generation 0 ufrag jd+Q network-id 5 network-cost 10"",""sdpMid"":""0"",""sdpMLineIndex"":0,""usernameFragment"":""jd+Q""}",ice_candidate,,,,false,,2026-02-14 16:24:11.168619+00,2026-02-14 17:31:18.465+00,
a8615053-e618-4e66-baca-7594d1736f13,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"So i don't wanna go to citd ",text,,,,false,,2026-02-24 02:37:06.618127+00,2026-02-24 02:37:08.886+00,
a8618313-44e1-46d4-8fc7-55a134598a1c,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,before i send u i want to check once how,text,,,,false,,2026-02-16 06:20:33.802221+00,2026-02-16 06:20:33.993+00,
a8634d9d-be92-4156-b277-950323133552,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,im supriya,text,,,,false,,2026-04-27 03:29:33.142569+00,2026-04-27 03:29:34.042+00,0500af14-d98b-4b35-b133-1016490232ce
a8695a96-5a93-468d-ac2d-04a2b91de5a2,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,after i luved u,text,,,,false,,2026-04-12 12:01:07.876302+00,2026-04-12 12:01:08.844+00,
a86c8c7d-e121-4dfd-8952-cf96e5e9c616,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,Em worry avvaku,text,,,,false,,2026-04-30 15:08:07.042294+00,2026-04-30 15:08:07.186+00,
a86cb75e-d965-4b49-9169-0f4e375789fd,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Reached home ",text,,,,false,,2026-03-13 12:43:32.658527+00,2026-03-13 14:06:01.892+00,
a86d1082-aba5-48c3-b061-7d73ff805fea,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,U doing ha,text,,,,false,,2026-02-27 04:13:50.982853+00,2026-02-27 04:13:51.799+00,
a86d926c-c237-4ce5-85de-35c2bd737725,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"{""candidate"":""candidate:1992953841 1 tcp 1518088959 fd01::2d50:7cc5:f514:6de8 9 typ host tcptype active generation 0 ufrag rxHN network-id 5 network-cost 10"",""sdpMid"":""0"",""sdpMLineIndex"":0,""usernameFragment"":""rxHN""}",ice_candidate,,,,false,,2026-02-14 16:24:33.538966+00,2026-02-14 17:31:18.465+00,
a86f9712-6a00-49a3-b34d-2d404c505994,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Em chestunnav,text,,,,false,,2026-03-28 12:28:09.562948+00,2026-03-28 12:28:08.89+00,
a87a7e91-0629-4a7d-a6ed-5adaec5a796a,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,no cheating now u say,text,,,,false,,2026-03-28 21:06:18.227882+00,2026-03-28 21:06:20.886+00,de06cd83-a37e-4626-abc5-1ed1f5295958
a87aadf4-8d64-47fb-8f9c-a85d2325bd83,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,Byeeeee,text,,,,false,,2026-04-06 16:20:46.732993+00,2026-04-06 16:20:47.564+00,
a87aea39-0f05-41e1-8664-4af3241b73b3,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,We all talked to him,text,,,,false,,2026-03-07 15:13:13.584861+00,2026-03-07 15:18:21.675+00,
a87c470e-6c3f-48bb-9399-69e5a7225295,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,so im thinking,text,,,,false,,2026-03-26 16:45:41.567462+00,2026-03-26 16:45:41.658+00,
a880aa8a-6085-4333-9a8a-e6965ec37c9f,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,wait,text,,,,false,,2026-04-09 20:36:22.815059+00,2026-04-09 20:36:22.736+00,
a8812ebc-fedc-4a84-b6c3-daa76c11032f,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,yes,text,,,,false,,2026-04-30 15:48:56.360419+00,2026-04-30 15:48:57.574+00,79bdbf13-c58f-44df-8d05-a3e4b25f153a
a882940a-4a63-44fa-bddc-e2943c0466d8,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Yesterday night sent na file ",text,,,,false,,2026-04-22 09:17:13.507555+00,2026-04-22 09:17:14.881+00,
a882c32c-ae98-41c6-8d0f-78b38045f86b,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Let's talk about something interesting ",text,,,,false,,2026-04-07 14:20:23.692374+00,2026-04-07 14:20:24.177+00,
a883e72a-8476-45d9-b430-bc3f6786c95d,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Sometimes I saw ur account online but ur not online it showed blue tick but no online ",text,,,,false,,2026-04-11 01:19:43.501003+00,2026-04-11 01:56:19.523+00,
a883fc38-aa09-4fd6-81b3-e92fa6899279,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,nen unna ga dont scare,text,,,,false,,2026-03-06 18:41:29.452753+00,2026-03-06 18:41:34.032+00,
a8847e69-36eb-47c9-b5e6-56d79c764fdf,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,10th class saketh,text,,,,false,,2026-04-13 12:41:17.114941+00,2026-04-13 12:41:16.712+00,
a885cf3a-2a17-48fb-a01c-c3e3f8d8c9b6,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,okok,text,,,,false,,2026-04-11 18:42:11.232898+00,2026-04-11 18:42:11.382+00,
a8889b2c-4e49-4c2d-8ff8-d8190c42d446,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"i ",text,,,,false,,2026-03-23 01:51:31.155395+00,2026-03-23 01:51:29.961+00,
a889d61b-9a52-4f66-88f8-5bdd4a1b11fd,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,not times re,text,,,,false,,2026-03-12 15:18:35.556803+00,2026-03-12 15:18:32.06+00,
a88d948d-d297-4594-8ea6-c921e38bc5be,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,more clothes especially,text,,,,false,,2026-04-30 16:37:26.904877+00,2026-04-30 16:37:27.964+00,
a890caee-7cc3-4efd-946f-00210480e434,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,i think,text,,,,false,,2026-03-26 17:20:45.247399+00,2026-03-26 17:20:43.977+00,
a8976b60-938b-4372-826e-d4b9bd14dec0,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,tht timings wrong,text,,,,false,,2026-04-04 16:44:26.150824+00,2026-04-04 16:44:26.705+00,
a89b5639-29d7-4264-934c-19f89f8152c8,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,mari,text,,,,false,,2026-05-01 12:22:01.908359+00,2026-05-01 12:22:00.332+00,
a8a2a113-9922-48c3-84ff-ce8766c75217,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,ouuukayyy,text,,,,false,,2026-04-24 03:35:13.385728+00,2026-04-24 03:35:12.162+00,
a8a70062-036e-4754-8a69-dd2533f1eea2,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"eat and   try to sleep ",text,,,,false,,2026-03-22 16:16:02.480774+00,2026-03-22 18:51:34.762+00,59c887cd-03df-4944-9fc3-3ff0c8980810
a8ab3002-3339-43ea-bb68-6189c3a0d80c,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,iw will be fine,text,,,,false,,2026-02-19 15:10:58.606832+00,2026-02-19 15:10:57.708+00,
a8abf6eb-613b-4c56-9510-e5c95258b30e,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,if reels like send in chat,text,,,,false,,2026-04-12 10:14:54.589744+00,2026-04-12 10:14:55.248+00,
a8aebfa6-ac8f-4311-8a76-422a6ce3ec4d,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,after chikloo come both go and bring,text,,,,false,,2026-03-13 14:42:03.175776+00,2026-03-13 14:42:03.67+00,
a8af132e-f64e-4704-bb9b-9dca69e7cf3a,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,not there,text,,,,false,,2026-03-05 14:34:57.744214+00,2026-03-05 14:34:57.323+00,
a8af76b9-c094-4941-a818-9e0a4b7c2d37,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,i want to die re,text,,,,false,,2026-05-05 03:35:50.353686+00,2026-05-05 03:41:19.174+00,
a8b0f1d4-628a-47e7-8ed5-d63c5f28cefd,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,koncham,text,,,,false,,2026-02-19 15:09:19.92956+00,2026-02-19 15:09:19.366+00,
a8b4646b-0c49-41f5-9d11-fbb0e0fa9bd3,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,"Good ",text,,,,false,,2026-02-26 07:48:52.018293+00,2026-02-26 07:48:51.758+00,
a8b5ea9f-84f6-4e69-b535-b560cefcf582,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,kamasutra or KS ani condoms,text,,,,false,,2026-04-11 19:56:29.801266+00,2026-04-11 19:56:30.526+00,
a8b6c739-ee50-4bf0-aab9-16fdd48d0706,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Idk how much i completed and how much is pending to complete ",text,,,,false,,2026-03-28 13:12:03.807256+00,2026-03-28 13:12:06.458+00,
a8b88cf1-2889-4460-b2c1-9a46161d9d2c,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,if i get sleep i will definately sleep,text,,,,false,,2026-02-18 19:23:41.70834+00,2026-02-18 19:23:46.476+00,
a8bda56c-2c71-4919-a4ab-36fde77f6737,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"Night kept but not filled ",text,,,,false,,2026-03-09 03:59:55.889294+00,2026-03-09 03:59:58.889+00,
a8beafe8-eda7-4ad5-9923-9fcfe1f664a4,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,"{""candidate"":""candidate:3685466983 1 tcp 1518149375 172.18.96.1 9 typ host tcptype active generation 0 ufrag 5SX2 network-id 3"",""sdpMid"":""0"",""sdpMLineIndex"":0,""usernameFragment"":""5SX2""}",ice_candidate,,,,false,,2026-02-18 22:06:19.211737+00,2026-02-18 22:06:19.744+00,
a8c05a64-ee77-4741-9b8d-78a23aac169b,550e8400-e29b-41d4-a716-446655440001,550e8400-e29b-41d4-a716-446655440002,i remenber how i smile is when u smile,text,,,,false,,2026-05-05 09:32:04.968602+00,2026-05-05 09:32:29.562+00,cddad111-e1b5-400b-9219-2ec7821cea33
a8c54898-a948-47ad-8b33-f6425d1d92e8,550e8400-e29b-41d4-a716-446655440002,550e8400-e29b-41d4-a716-446655440001,taste is nice,text,,,,false,,2026-04-14 17:18:50.18925+00,2026-04-14 17:18:50.6+00,
